,source,label,message_idx,author,time,text,translated text
602,PJ chats,1,8,Carlos Cabrera,22:33,Yea,Carlos Cabrera: 응  
603,PJ chats,1,8,Carlos Cabrera,22:33,Tell me you want me,Carlos Cabrera: 나를 원한다고 말해줘  
604,PJ chats,1,8,decoy,22:34,hahaha y :P,"decoy: 하하하, 응 :P  "
605,PJ chats,1,8,Carlos Cabrera,22:35,Yes or not,Carlos Cabrera: 예 아니면 아니야  
606,PJ chats,1,8,decoy,22:36,idk what u mean,decoy: 네가 무슨 뜻인지 모르겠어  
607,PJ chats,1,8,Carlos Cabrera,22:38,I say if you want to be wz mee,"Carlos Cabrera: 내가 말하는 건, 네가 나랑 함께 있고 싶다는 거야  "
608,PJ chats,1,8,decoy,22:39,ya your cool :),"decoy: 응, 너 멋져 :)  "
609,PJ chats,1,8,Carlos Cabrera,22:40,would you be my love,Carlos Cabrera: 나의 사랑이 되어줄래?  
610,PJ chats,1,8,Carlos Cabrera,22:41,you speak awful,Carlos Cabrera: 너 말하는 게 별로야  
611,PJ chats,1,8,Carlos Cabrera,22:42,you speak Spanish,Carlos Cabrera: 너 스페인어 할 줄 알아?  
612,PJ chats,1,8,decoy,22:44,i dont speak awful :( no i only speak english,"decoy: 나는 별로 못해 :( 아니, 나는 영어만 해  "
613,PJ chats,1,8,Carlos Cabrera,22:44,ok its ok bb,"Carlos Cabrera: 괜찮아, 베이비  "
614,PJ chats,1,8,Carlos Cabrera,22:44,And tell me what you doing now,Carlos Cabrera: 지금 뭐 하고 있는지 말해줘  
615,PJ chats,1,8,Carlos Cabrera,22:45,You are in youre bad readdy,Carlos Cabrera: 너는 나쁜 상태에 있어  
616,PJ chats,1,8,decoy,22:46,im laying in bed,decoy: 나는 침대에 누워 있어  
617,PJ chats,1,8,Carlos Cabrera,22:46,I want be there wz you,Carlos Cabrera: 너와 함께 있고 싶어  
618,PJ chats,1,8,decoy,22:57,:),decoy: :)  
619,PJ chats,1,8,Carlos Cabrera,22:57,What bb,"Carlos Cabrera: 뭐야, 베이비  "
620,PJ chats,1,8,Carlos Cabrera,22:57,O:-),Carlos Cabrera: O:-)  
621,PJ chats,1,8,decoy,22:59,i want u here with me to lol,"decoy: 나도 너가 여기 있으면 좋겠어, 하하  "
622,PJ chats,1,8,Carlos Cabrera,23:04,Me two bb i would LOVE be there wz you,"Carlos Cabrera: 나도, 베이비, 너와 함께 있고 싶어 정말 사랑해  "
623,PJ chats,1,8,decoy,23:07,i cant drive though :(,decoy: 하지만 나는 운전할 수 없어 :(  
624,PJ chats,1,8,Carlos Cabrera,23:09,yo handling,Carlos Cabrera: 나 잘 지내고 있어  
625,PJ chats,1,8,decoy,23:10,what,decoy: 뭐?  
626,PJ chats,1,8,Carlos Cabrera,23:11,I Drive bb i have my car,"Carlos Cabrera: 나는 운전해, 베이비, 내 차가 있어  "
627,PJ chats,1,8,decoy,23:14,what do you want to do :),decoy: 뭐 하고 싶어? :)  
628,PJ chats,1,8,Carlos Cabrera,23:15,Everithing bb,"Carlos Cabrera: 모든 걸 하고 싶어, 베이비  "
629,PJ chats,1,8,Carlos Cabrera,23:16,Yuo want me go se you now,Carlos Cabrera: 너 나를 지금 보러 오고 싶어?  
630,PJ chats,1,8,decoy,23:19,like what? we cant now my mom is home,"decoy: 뭐처럼? 지금은 안 돼, 엄마가 집에 있어  "
631,PJ chats,1,8,Carlos Cabrera,23:22,I would kiss you touch you feel rich,"Carlos Cabrera: 나는 너에게 키스하고, 만지고, 느끼고 싶어  "
632,PJ chats,1,8,decoy,23:24,touch me where? :) :P,decoy: 어디 만지고 싶어? :) :P  
633,PJ chats,1,8,Carlos Cabrera,23:25,Where you thing i want touch you,Carlos Cabrera: 네가 생각하는 곳이야  
634,PJ chats,1,8,decoy,23:28,i dont know..you tell me hehehe,"decoy: 잘 모르겠어.. 너가 말해줘, 헤헤  "
635,PJ chats,1,8,Carlos Cabrera,23:31,All youre sexy boddy bb,Carlos Cabrera: 너의 섹시한 몸 전체  
636,PJ chats,1,8,decoy,23:32,:),decoy: :)  
637,PJ chats,1,8,Carlos Cabrera,23:43,you dont want me make love two you,Carlos Cabrera: 너는 내가 너와 사랑을 나누는 걸 원하지 않아?  
638,PJ chats,1,8,Carlos Cabrera,23:51,Ji,Carlos Cabrera: 지!  
639,PJ chats,1,8,Carlos Cabrera,0:06,Were you go,Carlos Cabrera: 어디 가?  
640,PJ chats,1,9,Carlos Cabrera,8:06,Helloooo,Carlos Cabrera: 안녕하세요!
641,PJ chats,1,10,decoy,9:06,heyy sorry I fell asleep last night :P,"헤이, 미안해. 어젯밤에 잠들었어 :P  "
642,PJ chats,1,10,Carlos Cabrera,9:18,Its ok my love,"카를로스 카브레라: 괜찮아, 내 사랑.  "
643,PJ chats,1,10,decoy,9:20,:),데코이: :)
644,PJ chats,1,10,Carlos Cabrera,9:28,IM WOORK,카를로스 카브레라: 지금 일하고 있어.  
645,PJ chats,1,10,Carlos Cabrera,9:28,NOW. BB,카를로스 카브레라: 지금. BB  
646,PJ chats,1,10,decoy,9:38,oh im at school,"데코이: 오, 나는 학교에 있어."
647,PJ chats,1,10,Carlos Cabrera,9:39,Ummm nice,"카를로스 카브레라: 음, 좋네.  "
648,PJ chats,1,10,Carlos Cabrera,9:40,I love uu so mucho mwwwa,"카를로스 카브레라: 너를 정말 많이 사랑해, 뽀뽀.  "
649,PJ chats,1,10,decoy,9:42,muahhh,데코이: 뽀뽀~
650,PJ chats,1,10,Carlos Cabrera,9:46,OK TEX AT LUNCH TIME,카를로스 카브레라: 점심 시간에 문자할게.  
651,PJ chats,1,10,decoy,9:47,kk bye have fun,"데코이: 알겠어, 잘 가. 재밌게 놀아.  "
652,PJ chats,1,10,Carlos Cabrera,9:48,Fun haha not BB im woork now,"카를로스 카브레라: 재밌긴 하겠지만, 지금은 일하고 있어."
653,PJ chats,1,11,Carlos Cabrera,13:42,Bb were u are,Carlos Cabrera: 너 어디야?  
654,PJ chats,1,11,Carlos Cabrera,13:42,Hii,Carlos Cabrera: 안녕  
655,PJ chats,1,11,Carlos Cabrera,13:53,My love,Carlos Cabrera: 내 사랑  
656,PJ chats,1,11,decoy,14:18,hiii,decoy: 안녕  
657,PJ chats,1,11,Carlos Cabrera,14:19,Were you are,Carlos Cabrera: 너 어디야?  
658,PJ chats,1,11,decoy,14:23,at home,decoy: 집에 있어  
659,PJ chats,1,11,Carlos Cabrera,14:23,Can i calle you,Carlos Cabrera: 전화해도 될까?  
660,PJ chats,1,11,decoy,14:25,no my mom is home,"decoy: 아니, 엄마가 집에 있어  "
661,PJ chats,1,11,Carlos Cabrera,14:25,Hooo ok no problem,"Carlos Cabrera: 오, 알겠어, 문제 없어  "
662,PJ chats,1,11,Carlos Cabrera,14:26,And how its everithing. Wz. You,Carlos Cabrera: 그리고 모든 게 어때? 너는?  
663,PJ chats,1,11,Carlos Cabrera,14:26,REALLY I WANT SE YOU SOMEWHERE,Carlos Cabrera: 정말 너를 어딘가에서 보고 싶어  
664,PJ chats,1,11,decoy,14:28,good you? we have to wait until my mom works! what would you want to do,decoy: 잘 지내? 우리는 엄마가 일할 때까지 기다려야 해! 뭐 하고 싶어?  
665,PJ chats,1,11,Carlos Cabrera,14:28,I WANT ALL. YOU BB,"Carlos Cabrera: 나는 모든 걸 원해. 너를, 베이비  "
666,PJ chats,1,11,Carlos Cabrera,14:29,THAS ONLY I WANT IT YOU,Carlos Cabrera: 그게 내가 원하는 전부야  
667,PJ chats,1,11,decoy,14:30,what do you mean,decoy: 무슨 뜻이야?  
668,PJ chats,1,11,Carlos Cabrera,14:30,LOVE MAKE LOVE TWO YOU,"Carlos Cabrera: 사랑하고 싶어, 너와 함께  "
669,PJ chats,1,11,decoy,14:33,:) <3,decoy: :) <3  
670,PJ chats,1,11,Carlos Cabrera,14:33,What you Do not want two,Carlos Cabrera: 너는 원하지 않는 게 뭐야?  
671,PJ chats,1,11,decoy,14:34,i don't know exactly what you want to do,decoy: 내가 정확히 너가 뭘 하고 싶은지 모르겠어.  
672,PJ chats,1,11,Carlos Cabrera,14:35,Ummmm,Carlos Cabrera: 음...  
673,PJ chats,1,11,decoy,14:38,?,decoy: ?  
674,PJ chats,1,11,Carlos Cabrera,14:40,I WANT MAKE SEX TWO YOU YOU LIKE ME MAKE TWO YOU,"Carlos Cabrera: 나는 너와 섹스를 하고 싶어, 너도 나를 좋아하잖아.  "
675,PJ chats,1,11,decoy,14:41,u want to have sex with me? :),decoy: 나랑 섹스를 하고 싶어? :)  
676,PJ chats,1,11,Carlos Cabrera,14:42,Yeaaa,Carlos Cabrera: 응!  
677,PJ chats,1,11,decoy,14:43,how can we?i cant drive since im 14 lol,"decoy: 어떻게 할 수 있을까? 나는 14살이라 운전할 수 없어, 하하.  "
678,PJ chats,1,11,Carlos Cabrera,14:44,YOU NEVER MAKE SEX,Carlos Cabrera: 너는 한 번도 섹스를 해본 적이 없어.  
679,PJ chats,1,11,Carlos Cabrera,14:44,BUT I DONT KNOW YOU LIKE ME AND I WOULD LOVE MAKE WIHT YOU,"Carlos Cabrera: 하지만 나는 네가 나를 좋아하는지 모르겠고, 너와 함께 하고 싶어.  "
680,PJ chats,1,11,decoy,14:45,i have before :),decoy: 나는 전에 해본 적 있어 :)  
681,PJ chats,1,11,Carlos Cabrera,14:46,Yea you Do before,"Carlos Cabrera: 응, 너 해본 적 있지.  "
682,PJ chats,1,11,decoy,14:49,huh,decoy: huh  
683,PJ chats,1,11,Carlos Cabrera,14:52,BUT TELL ME YOU LIKE HAVE SEX WIHT ME,Carlos Cabrera: 하지만 나에게 너가 나와 섹스를 하고 싶다고 말해줘.  
684,PJ chats,1,11,decoy,14:52,ya i would if u want to!,"decoy: 응, 원한다면 할 수 있어!  "
685,PJ chats,1,11,Carlos Cabrera,14:56,Yea i want bb,"Carlos Cabrera: 응, 나도 원해, 베이비.  "
686,PJ chats,1,11,decoy,14:57,where would we go,decoy: 어디로 갈까?  
687,PJ chats,1,11,decoy,14:58,im going to take a nap.ill text u when i wake up,decoy: 나는 낮잠을 잘 거야. 일어나면 문자할게.  
688,PJ chats,1,11,Carlos Cabrera,14:59,were i thing wee go hotel,Carlos Cabrera: 나는 우리가 호텔에 가야 한다고 생각해.  
689,PJ chats,1,12,Carlos Cabrera,18:29,Hello,Carlos Cabrera: 안녕  
690,PJ chats,1,12,decoy,18:37,hii :),decoy: 안녕 :)  
691,PJ chats,1,12,Carlos Cabrera,18:37,What you doing,Carlos Cabrera: 뭐 하고 있어?  
692,PJ chats,1,12,decoy,18:39,just woke up lol,decoy: 방금 일어났어 lol  
693,PJ chats,1,12,Carlos Cabrera,18:40,that good why not invite me to walk with you,"Carlos Cabrera: 좋네, 왜 나를 초대하지 않았어? 같이 걸어가자.  "
694,PJ chats,1,12,decoy,18:43,huh lol,decoy: huh lol  
695,PJ chats,1,12,Carlos Cabrera,18:44,What you think of what we were talking earlier,Carlos Cabrera: 우리가 아까 이야기했던 거에 대해 어떻게 생각해?  
696,PJ chats,1,12,Carlos Cabrera,18:44,Tell me,Carlos Cabrera: 말해줘.  
697,PJ chats,1,12,Carlos Cabrera,19:00,Ummm,Carlos Cabrera: 음...  
698,PJ chats,1,12,decoy,19:04,i was sleeping,decoy: 나는 자고 있었어.  
699,PJ chats,1,12,Carlos Cabrera,19:17,Ummm realyy u sleeping two much,"Carlos Cabrera: 음, 정말? 너무 많이 자고 있네.  "
700,PJ chats,1,12,decoy,19:28,i was tired lol,decoy: 피곤했어 lol  
701,PJ chats,1,12,Carlos Cabrera,19:30,as your cast all day you're tired,Carlos Cabrera: 하루 종일 캐스트하고 있으니 피곤하지.  
702,PJ chats,1,12,Carlos Cabrera,19:31,I would like sleeping wz you,Carlos Cabrera: 너랑 같이 자고 싶어.  
703,PJ chats,1,12,decoy,19:50,i would like that too :),decoy: 나도 그렇게 하고 싶어 :)  
704,PJ chats,1,12,Carlos Cabrera,19:56,I want be there my love can i go now,"Carlos Cabrera: 사랑, 지금 가도 될까?  "
705,PJ chats,1,12,decoy,20:01,my moms home!what days do you work,decoy: 우리 엄마가 집에 있어! 너는 언제 일해?  
706,PJ chats,1,12,Carlos Cabrera,20:08,i work every just sonday of,"Carlos Cabrera: 나는 매일 일해, 일요일만 쉬어.  "
707,PJ chats,1,12,decoy,20:10,what time do you work,decoy: 몇 시에 일해?  
708,PJ chats,1,12,Carlos Cabrera,20:11,7 am two 5 ore 6 pm,Carlos Cabrera: 오전 7시부터 오후 5시 또는 6시까지.  
709,PJ chats,1,12,decoy,20:14,oh what do you do,"decoy: 오, 무슨 일을 해?  "
710,PJ chats,1,12,Carlos Cabrera,20:15,"I,m a carpinter",Carlos Cabrera: 나는 목수야.  
711,PJ chats,1,12,Carlos Cabrera,20:15,Make a new houses,Carlos Cabrera: 새 집을 짓고 있어.
712,PJ chats,1,12,decoy,20:17,oh cool!,"decoy: 오, 멋지다!  "
713,PJ chats,1,12,Carlos Cabrera,20:33,Ummm,Carlos Cabrera: 음...  
714,PJ chats,1,12,decoy,20:33,?,decoy: ?  
715,PJ chats,1,12,Carlos Cabrera,20:38,I want se you bb,"Carlos Cabrera: 너를 보고 싶어, 베이비.  "
716,PJ chats,1,12,Carlos Cabrera,20:39,How we can do,Carlos Cabrera: 어떻게 할 수 있을까?  
717,PJ chats,1,12,Carlos Cabrera,20:39,Can you sand a sexy PHOTO,Carlos Cabrera: 섹시한 사진을 보낼 수 있어?  
718,PJ chats,1,12,decoy,20:41,i dont know since you work a lot. i cant send pics through text only email,decoy: 나는 네가 많이 일하니까 잘 모르겠어. 문자로는 사진을 보낼 수 없고 이메일로만 보낼 수 있어.  
719,PJ chats,1,12,Carlos Cabrera,20:43,Yea i work Hart bb,"Carlos Cabrera: 응, 나는 열심히 일해, 베이비.  "
720,PJ chats,1,12,Carlos Cabrera,20:44,but life is not so if we do not work live,Carlos Cabrera: 하지만 우리가 일하지 않으면 삶이 그렇게 재미없어.  
721,PJ chats,1,12,decoy,20:45,i dont know how we can see eachother since you work a lot,decoy: 네가 많이 일하니까 우리가 어떻게 서로 볼 수 있을지 모르겠어.  
722,PJ chats,1,12,Carlos Cabrera,20:48,I lost youre msj,Carlos Cabrera: 너의 메시지를 잃어버렸어.  
723,PJ chats,1,12,decoy,20:54,i dont know how we can see eachother since you work a lot,decoy: 네가 많이 일하니까 우리가 어떻게 서로 볼 수 있을지 모르겠어.  
724,PJ chats,1,12,Carlos Cabrera,20:56,I can meet your day to tell me that's no problem for me to work,"Carlos Cabrera: 나는 너와 만날 수 있어. 너가 말해주면, 일하는 데는 문제가 없어.  "
725,PJ chats,1,12,Carlos Cabrera,20:57,How but ween you are in the school i go and se you there,Carlos Cabrera: 너가 학교에 있을 때 내가 가서 너를 볼 수 있어.  
726,PJ chats,1,12,decoy,20:57,what?,decoy: 뭐라고?  
727,PJ chats,1,12,Carlos Cabrera,20:59,tell me when you say that we know where I will be your,Carlos Cabrera: 네가 말할 때 내가 어디에 있을지 알 수 있도록 말해줘.  
728,PJ chats,1,12,decoy,21:02,idk what your saying,decoy: 네가 무슨 말을 하는지 모르겠어.  
729,PJ chats,1,12,Carlos Cabrera,21:04,UMMMN. ASSHHHH,Carlos Cabrera: 음... 아아아아!  
730,PJ chats,1,12,Carlos Cabrera,21:05,Y SAYING WEEN YOU HAVE OPORTUNITI AND CAN GOO SE YOU JUST U HAS TWO LET ME KNOW AND I BE THERE,"Carlos Cabrera: 네가 기회가 있을 때 나를 볼 수 있다고 알려주면, 나는 거기에 있을 거야.  "
731,PJ chats,1,12,decoy,21:07,how if you work so much,decoy: 네가 그렇게 많이 일하는데 어떻게 해?  
732,PJ chats,1,12,Carlos Cabrera,21:08,Ist not a problem i get off,"Carlos Cabrera: 문제 없어, 나는 퇴근할 수 있어.  "
733,PJ chats,1,12,decoy,21:13,oh :) ok i will find out when my mom works and then we can! she works 2pm-10pm,"decoy: 오 :) 좋아, 엄마가 언제 일하는지 알아볼게. 그러면 우리는 만날 수 있어! 그녀는 오후 2시부터 10시까지 일해.  "
734,PJ chats,1,12,Carlos Cabrera,21:18,Uuu nice bb yeaa cuz really i want kiss you every were,"Carlos Cabrera: 우와, 좋다 베이비. 정말로 너를 어디서든 키스하고 싶어."
735,PJ chats,1,12,decoy,21:18,ya i would like that :),"decoy: 응, 나도 그렇게 하고 싶어 :)  "
736,PJ chats,1,12,Carlos Cabrera,21:18,And tell me what you thing a but the sex,Carlos Cabrera: 그리고 섹스에 대해 어떻게 생각하는지 말해줘.  
737,PJ chats,1,12,Carlos Cabrera,21:19,ummm me two my love,"Carlos Cabrera: 음, 나도 내 사랑.  "
738,PJ chats,1,12,decoy,21:24,what do you mean,decoy: 무슨 뜻이야?  
739,PJ chats,1,12,Carlos Cabrera,21:26,Just i want know what you thing a but ofrece sex if you like or not just tell me,Carlos Cabrera: 그냥 네가 섹스에 대해 어떻게 생각하는지 알고 싶어. 좋아하는지 아니면 그냥 말해줘.  
740,PJ chats,1,12,decoy,21:28,i had sex before with my old boyfriend,decoy: 나는 예전 남자친구와 섹스를 해본 적이 있어.  
741,PJ chats,1,12,Carlos Cabrera,21:30,Really and how u file,Carlos Cabrera: 정말? 기분이 어땠어?  
742,PJ chats,1,12,decoy,21:30,yeah,decoy: 응.  
743,PJ chats,1,12,Carlos Cabrera,21:30,Umm ok,"Carlos Cabrera: 음, 알겠어.  "
744,PJ chats,1,12,Carlos Cabrera,21:31,And do u want have sex wiht me,Carlos Cabrera: 그리고 나와 섹스를 하고 싶어?  
745,PJ chats,1,12,decoy,21:32,i do if you do,decoy: 네가 원한다면 나도 원해.  
746,PJ chats,1,12,Carlos Cabrera,21:33,Yea i do i love and i like,"Carlos Cabrera: 응, 나도 원해. 사랑하고 좋아해.  "
747,PJ chats,1,12,decoy,21:33,im afraid of getting pregnant,decoy: 임신할까 봐 걱정돼.  
748,PJ chats,1,12,Carlos Cabrera,21:34,You never getting pregnant,Carlos Cabrera: 너는 절대 임신하지 않을 거야.  
749,PJ chats,1,12,Carlos Cabrera,21:34,Cuz we has. See that,Carlos Cabrera: 왜냐하면 우리는... 그걸 알아야 해.  
750,PJ chats,1,12,decoy,21:36,see what?if you sent me a pic...i dont get pics on text,decoy: 뭐를 알아야 해? 네가 사진을 보내준다면... 나는 문자로 사진을 받지 않아.  
751,PJ chats,1,12,Carlos Cabrera,21:38,NO I SAYING WE HAS TWO BIKERFOL WIHT THE PREGNAT,"Carlos Cabrera: 아니, 내가 말하는 건 우리가 임신에 대해 조심해야 한다는 거야.  "
752,PJ chats,1,12,decoy,21:38,yes we have to be careful,"decoy: 응, 우리는 조심해야 해.  "
753,PJ chats,1,12,Carlos Cabrera,21:39,Yea i know that bb,"Carlos Cabrera: 응, 그거 알아. 베이비.  "
754,PJ chats,1,12,Carlos Cabrera,21:40,And how u like the deek big or smoll,"Carlos Cabrera: 그리고 너는 큰 걸 좋아해, 작은 걸 좋아해?  "
755,PJ chats,1,12,decoy,21:43,haha idk,"decoy: 하하, 잘 모르겠어.  "
756,PJ chats,1,12,Carlos Cabrera,21:44,Tell me how big you like,Carlos Cabrera: 네가 얼마나 큰 걸 좋아하는지 말해줘.  
757,PJ chats,1,12,decoy,21:48,doesnt matter to me lol,decoy: 나에게는 상관없어 lol.
758,PJ chats,1,12,Carlos Cabrera,21:49,ummm ok but i Lite do you tell,"Carlos Cabrera: 음, 알겠어. 하지만 네가 좋아하는 걸 말해줘.  "
759,PJ chats,1,12,Carlos Cabrera,21:49,Me what you like,Carlos Cabrera: 네가 좋아하는 게 뭐야?  
760,PJ chats,1,12,decoy,21:51,idccc,decoy: 잘 모르겠어.  
761,PJ chats,1,12,Carlos Cabrera,21:52,tell me pleace,Carlos Cabrera: 제발 말해줘.  
762,PJ chats,1,12,Carlos Cabrera,21:54,you can not imagine how I am now,Carlos Cabrera: 지금 내가 어떤 기분인지 상상도 못할 거야.  
763,PJ chats,1,12,decoy,21:56,why,decoy: 왜?  
764,PJ chats,1,12,Carlos Cabrera,21:57,I think of you that why I'm so,Carlos Cabrera: 너를 생각하고 있어서 그래. 그래서 이렇게 된 거야.  
765,PJ chats,1,12,decoy,21:59,im confused,decoy: 혼란스러워.  
766,PJ chats,1,12,Carlos Cabrera,22:00,"i saying i thing on you that why i,m like that",Carlos Cabrera: 내가 너를 생각하고 있다고 말하는 거야. 그래서 내가 이렇게 된 거야.  
767,PJ chats,1,12,Carlos Cabrera,22:01,"You want know how i, m",Carlos Cabrera: 내가 어떻게 지내는지 알고 싶어?  
768,PJ chats,1,12,decoy,22:10,i have to go to bed im tired,decoy: 나는 피곤해서 자러 가야 해.  
769,PJ chats,1,12,Carlos Cabrera,22:10,Not why adn you live me olone,Carlos Cabrera: 왜 안 돼? 나를 혼자 두지 마.  
770,PJ chats,1,12,Carlos Cabrera,22:11,I whant go to youre bed two,Carlos Cabrera: 나도 너의 침대로 가고 싶어.  
771,PJ chats,1,12,decoy,22:13,i wish but my mom is home lol,decoy: 그렇게 하고 싶지만 엄마가 집에 있어 lol.  
772,PJ chats,1,12,Carlos Cabrera,22:14,Let me go in by. The windous,Carlos Cabrera: 창문으로 들어가게 해줘.  
773,PJ chats,1,12,decoy,22:15,hahaha no way I will get in trouble by my mom!,"decoy: 하하하, 절대 안 돼! 엄마한테 혼날 거야!  "
774,PJ chats,1,12,Carlos Cabrera,22:16,Ummm ok maybee you come up,"Carlos Cabrera: 음, 알겠어. 아마 너가 올라올 수 있을 거야.  "
775,PJ chats,1,12,decoy,22:18,not tonight lol. i will text you tomorrow goodnight :),"decoy: 오늘 밤은 안 돼 lol. 내일 문자할게, 잘 자 :)  "
776,PJ chats,1,12,Carlos Cabrera,22:18,Ok,Carlos Cabrera: 알겠어.  
777,PJ chats,1,12,Carlos Cabrera,22:19,And tell me how you are on youre bed you have clothes or not,Carlos Cabrera: 그리고 네가 침대에서 어떻게 지내는지 말해줘. 옷을 입고 있어?  
778,PJ chats,1,12,decoy,22:20,yeah i have tshirt and underwear on,"decoy: 응, 티셔츠와 속옷을 입고 있어.  "
779,PJ chats,1,12,Carlos Cabrera,22:22,ummm that rich why do not you take your clothes and play,"Carlos Cabrera: 음, 그거 좋네. 왜 옷을 벗고 놀지 않아?  "
780,PJ chats,1,12,decoy,22:26,idk lol. im going to sleep goodnight :),"decoy: 잘 모르겠어 lol. 나는 잘 거야, 잘 자 :)"
781,PJ chats,1,12,Carlos Cabrera,22:26,NOT BB NOT GO,"Carlos Cabrera: 안 돼, 베이비. 가지 마.  "
782,PJ chats,1,12,Carlos Cabrera,22:26,PLAY WIHT ME,Carlos Cabrera: 나와 놀아.
783,PJ chats,1,13,Carlos Cabrera,14:00,Hii how are u,"Carlos Cabrera: 안녕, 어떻게 지내?"
784,PJ chats,1,14,Carlos Cabrera,15:54,Were u are bb,Carlos Cabrera: 너 어디야?  
785,PJ chats,1,14,Carlos Cabrera,16:07,Hiii,Carlos Cabrera: 안녕!  
786,PJ chats,1,14,Carlos Cabrera,16:08,Bb were you are,Carlos Cabrera: 너 어디에 있어?  
787,PJ chats,1,14,decoy,16:14,my house,decoy: 내 집이야.  
788,PJ chats,1,14,Carlos Cabrera,16:14,And you mon its there,Carlos Cabrera: 너는 그곳에 있어?  
789,PJ chats,1,14,decoy,16:16,ya. she works monday,decoy: 응. 그녀는 월요일에 일해.  
790,PJ chats,1,14,Carlos Cabrera,16:19,Ammm ok,"Carlos Cabrera: 음, 알겠어.  "
791,PJ chats,1,14,decoy,16:21,?,decoy: ?  
792,PJ chats,1,14,Carlos Cabrera,16:21,Love u,Carlos Cabrera: 사랑해.  
793,PJ chats,1,14,decoy,16:22,:) <3,decoy: :) <3  
794,PJ chats,1,14,Carlos Cabrera,16:23,UMMMMM mwwwwak,Carlos Cabrera: 음... 뽀뽀할게.  
795,PJ chats,1,14,decoy,16:24,:),decoy: :)  
796,PJ chats,1,14,Carlos Cabrera,16:25,What,Carlos Cabrera: 뭐라고?  
797,PJ chats,1,14,Carlos Cabrera,16:25,What u doing,Carlos Cabrera: 뭐 하고 있어?  
798,PJ chats,1,14,decoy,16:27,laying in bed im tired,"decoy: 침대에 누워 있어, 피곤해.  "
799,PJ chats,1,14,decoy,16:33,im going to sleep ill text u later,"decoy: 잠잘 거야, 나중에 문자할게.  "
800,PJ chats,1,15,decoy,19:21,heyyy,heyyy  
